Limit,Integer Runtime,Integer Utility,Greedy Runtime,Greedy Utility
1,0.012259874,0.0,
2,5.85431E-4,0.0,
3,8.16296E-4,0.0,
4,0.001467507,3.6922777,
5,0.001444254,3.1163478,
6,8.53543E-4,2.9104788,
7,9.26097E-4,7.825827,
8,0.001002105,11.685987,
9,0.001144377,11.108196,
10,0.003176416,6.591483,
11,0.001138249,10.797809,
12,0.001119107,14.497314,
13,0.001516167,14.457507,
14,0.003708257,23.144041,
15,0.00129091,17.904295,
16,0.001651954,18.47174,
17,0.002534535,16.899479,
18,0.001522545,21.758615,
19,0.001079205,21.599518,
20,0.001271062,26.115044,
21,9.93331E-4,20.754074,
22,0.001348461,34.301037,
23,0.003093728,24.637592,
24,0.001030167,28.622616,
25,0.022851937,43.076538,
26,0.001064342,38.67979,
27,0.001130977,32.883717,
28,0.001573868,36.044777,
29,0.001928268,46.1904,
30,0.001260323,45.270737,
31,0.003637117,35.413425,
32,0.001584292,54.3341,
33,0.001723302,38.60611,
34,0.001134176,49.51711,
35,0.003200766,53.63179,
36,0.001706779,62.875618,
37,0.001386346,53.04266,
38,0.001452657,56.433945,
39,0.006064639,61.40879,
40,0.002622433,70.405655,
41,0.002301125,56.046204,
42,0.009046671,64.3736,
43,0.004659271,64.153015,
44,0.001384904,64.07511,
45,0.001458272,67.88243,
46,0.001492571,73.07286,
47,0.001360963,63.00219,
48,0.001313569,58.02652,
49,0.001407898,70.69984,
50,0.002161608,86.37176,
51,0.002214509,95.30203,
52,0.00179675,89.40024,
53,0.001999977,79.157524,
54,0.001885948,84.487015,
55,0.001901992,93.50167,
56,0.001599293,78.14993,
57,0.001789948,92.23374,
58,0.001577734,87.342995,
59,0.001429902,90.60355,
60,0.003530266,111.08264,
61,0.001817792,105.59266,
62,0.003015697,94.73289,
63,0.001763509,98.619934,
64,0.001778666,108.10968,
65,0.001709147,93.11276,
66,0.001597704,67.787636,
67,0.00210447,107.51864,
68,0.002240052,111.41379,
69,0.001904664,115.52933,
70,0.001987497,125.42315,
71,0.001880718,111.06445,
72,0.002016056,110.30626,
73,0.002158689,114.45259,
74,0.001926295,103.703964,
75,0.001886228,107.63521,
76,0.001822795,107.98256,
77,0.002125531,112.10423,
78,0.001913211,106.88011,
79,0.002050413,120.79108,
80,0.002202531,145.21523,
81,0.002236048,145.1644,
82,0.002074064,149.0152,
83,0.002381739,144.35074,
84,0.002102944,143.09583,
85,0.002066667,152.69499,
86,0.001847301,137.38867,
87,0.006114939,131.50668,
88,0.002371199,152.01906,
89,0.00232876,170.741,
90,0.00230156,150.1424,
91,0.002160677,155.4,
92,0.002201409,164.65118,
93,0.008678939,168.60257,
94,0.00205137,148.65622,
95,0.002314127,168.61133,
96,0.002565766,167.15204,
97,0.002163637,167.73338,
98,0.002278261,176.05211,
99,0.002222201,166.17888,
100,0.003600893,156.2006,
101,0.002662811,180.71341,
102,0.002607355,189.28378,
103,0.002474943,165.00844,
104,0.004671292,168.35243,
105,0.003685858,177.76376,
106,0.002455492,172.41562,
107,0.002925918,202.7624,
108,0.003121449,171.24399,
109,0.002384853,181.34521,
110,0.002702923,205.259,
111,0.006173343,155.96547,
112,0.002260088,204.42549,
113,0.001522806,184.06131,
114,0.001481851,178.36304,
115,0.001601134,198.2674,
116,0.005719478,212.10712,
117,0.002801847,191.69492,
118,0.00266894,191.16841,
119,0.002369146,186.1491,
120,0.00521421,201.01251,
121,0.002599642,195.2779,
122,0.00238603,185.57501,
123,0.002441815,199.13028,
124,0.00409869,199.16064,
125,0.002520058,208.09631,
126,0.002281329,208.39853,
127,0.002382236,226.78342,
128,0.002736626,216.40471,
129,0.002550324,220.92189,
130,0.00231491,196.14145,
131,0.002337475,234.8002,
132,0.001559416,205.2648,
133,0.001553942,199.63449,
134,0.001439493,159.77867,
135,0.001590736,223.23807,
136,0.001630127,232.68463,
137,0.001847091,201.56552,
138,0.001829171,211.55115,
139,0.001806101,241.27983,
140,0.01023352,215.77377,
141,0.003101703,240.67128,
142,0.003142578,264.61212,
143,0.002252864,208.57487,
144,0.002053974,229.57188,
145,0.00213279,267.83652,
146,0.002118043,223.37256,
147,0.001953151,233.06387,
148,0.001897172,216.60495,
149,0.001978551,221.98268,
150,0.00227743,266.2527,
151,0.0024813,240.16974,
152,0.002199084,269.9203,
153,0.005060977,284.22534,
154,0.003293659,218.8355,
155,0.003819421,253.31346,
156,0.004022354,247.92584,
157,0.005121243,276.60327,
158,0.004218651,261.97018,
159,0.004526574,266.9889,
160,0.003746392,256.23907,
161,0.00332098,234.79031,
162,0.003471038,235.3251,
163,0.004371809,284.39566,
164,0.003539279,234.1359,
165,0.002553016,268.36188,
166,0.002033186,213.2569,
167,0.003157476,257.04584,
168,0.002992022,276.25714,
169,0.002207186,231.9263,
170,0.003668635,266.1396,
171,0.003928236,245.01332,
172,0.004087476,259.1814,
173,0.002764419,223.80173,
174,0.003060691,258.8013,
175,0.007428988,238.86092,
176,0.003215435,252.31583,
177,0.003558739,306.50696,
178,0.00271945,301.07416,
179,0.002583827,300.53156,
180,0.002877678,315.03998,
181,0.003203008,250.35425,
182,0.002605584,290.39468,
183,0.002496125,233.56866,
184,0.002896277,263.08157,
185,0.003219509,317.82428,
186,0.004506131,282.4387,
187,0.004458883,251.56844,
188,0.004480946,277.1553,
189,0.003686211,296.1317,
190,0.003181542,336.1713,
191,0.003001266,305.88614,
192,0.003424363,339.6563,
193,0.00337661,304.44446,
194,0.003036904,303.43085,
195,0.003065084,269.21057,
196,0.003093726,263.29517,
197,0.003202447,331.5327,
198,0.00298988,306.42932,
199,0.003635368,340.86237,
200,0.004142307,325.70013,
201,0.004069633,271.10855,
202,0.004109312,310.22748,
203,0.003984109,348.66876,
204,0.003705952,313.4229,
205,0.00392149,322.90445,
206,0.003635583,293.14563,
207,0.004036313,336.80508,
208,0.004307787,337.41986,
209,0.004012088,346.11728,
210,0.005750947,291.05573,
211,0.005586625,325.86816,
212,0.004712936,300.42935,
213,0.005492073,339.0067,
214,0.004933847,319.10663,
215,0.006551546,358.35132,
216,0.004441189,302.47614,
217,0.005759819,326.72906,
218,0.005280389,286.87646,
219,0.006163338,365.6072,
220,0.005931323,385.46405,
221,0.005362232,335.35654,
222,0.012295166,274.58426,
223,0.006387007,374.45334,
224,0.0044076,353.9657,
225,0.006428529,348.06488,
226,0.003884927,323.2384,
227,0.004353064,317.0347,
228,0.007663414,306.6016,
229,0.005438966,386.69257,
230,0.004823178,365.0696,
231,0.004417294,339.6379,
232,0.00433151,320.1654,
233,0.005047895,313.83133,
234,0.006159749,334.57297,
235,0.005832756,388.59985,
236,0.005925065,337.61847,
237,0.006831768,351.52246,
238,0.005486839,376.8804,
239,0.004594531,331.4627,
240,0.004561536,350.80234,
241,0.004302701,330.35715,
242,0.004944697,364.39767,
243,0.005367699,330.1245,
244,0.005509469,413.5678,
245,0.006073499,353.67603,
246,0.006643768,387.87756,
247,0.005150873,392.20566,
248,0.005070642,396.40405,
249,0.006028524,416.8407,
250,0.005568818,415.88425,
251,0.005930143,405.2252,
252,0.005498971,424.4272,
253,0.005704607,389.16156,
254,0.004865853,383.69794,
255,0.004736488,368.1081,
256,0.005748309,422.01947,
257,0.005166907,416.68005,
258,0.005427293,412.33768,
259,0.004629269,370.8421,
260,0.005247829,430.33575,
261,0.004867952,400.06256,
262,0.00469305,374.96124,
263,0.005643299,433.7519,
264,0.005394851,433.74402,
265,0.005242014,427.56595,
266,0.005583669,418.20392,
267,0.005494629,406.67456,
268,0.005817846,427.21832,
269,0.005252287,421.6372,
270,0.004865067,385.86707,
271,0.007082785,404.96613,
272,0.00655235,415.09863,
273,0.005312973,394.00616,
274,0.008045975,438.4415,
275,0.007029672,452.5954,
276,0.005946399,452.47897,
277,0.012388321,452.97748,
278,0.00630037,441.6669,
279,0.004989704,405.9359,
280,0.006657552,426.69254,
281,0.005833195,405.152,
282,0.006719088,424.3379,
283,0.006200323,419.22614,
284,0.006733218,408.92358,
285,0.00573518,403.0998,
286,0.008985751,418.10867,
287,0.007001674,462.62946,
288,0.00659529,421.89392,
289,0.005757595,416.3681,
290,0.00688159,435.20267,
291,0.006733764,416.23563,
292,0.006991429,460.3347,
293,0.006827939,474.26538,
294,0.006643508,453.3456,
295,0.007831522,478.1092,
296,0.007235145,467.43982,
297,0.007289304,497.4154,
298,0.008038374,456.7852,
299,0.006716173,451.55673,
300,0.006306046,455.11935,
301,0.008849664,385.2953,
302,0.006632534,410.25574,
303,0.009300589,469.20438,
304,0.007111294,413.98505,
305,0.006901112,483.21118,
306,0.00650067,462.49835,
307,0.009532833,496.99017,
308,0.007655147,457.43304,
309,0.007010449,455.54904,
310,0.008352751,461.42773,
311,0.007837139,525.65405,
312,0.008474403,499.6228,
313,0.007583833,474.64282,
314,0.006935081,438.73615,
315,0.009212649,503.86414,
316,0.007962565,453.0382,
317,0.007617503,482.12933,
318,0.007439216,466.78015,
319,0.008641973,515.9035,
320,0.006999634,480.40906,
321,0.008042499,504.58768,
322,0.00807505,475.24542,
323,0.007981107,514.2264,
324,0.007529999,493.59894,
325,0.007621971,473.18146,
326,0.007298996,483.02502,
327,0.008442126,557.5469,
328,0.01318278,511.42554,
329,0.009908611,511.9111,
330,0.010242063,490.3982,
331,0.009886828,504.9444,
332,0.010214632,555.11224,
333,0.010506322,524.7909,
334,0.009853037,458.64642,
335,0.011398797,463.0849,
336,0.010333717,508.68347,
337,0.010794134,512.2999,
338,0.01050187,531.4924,
339,0.01017342,516.359,
340,0.010350491,486.3695,
341,0.010255886,490.0523,
342,0.009837641,475.09576,
343,0.010804238,563.9494,
344,0.009772846,503.8175,
345,0.010339187,542.9304,
346,0.009683503,482.37643,
347,0.010331295,552.1575,
348,0.011215766,591.76874,
349,0.010061437,510.52972,
350,0.010484655,496.04114,
351,0.0109584,590.5311,
352,0.011056449,560.6686,
353,0.011183425,533.56744,
354,0.012743419,578.4563,
355,0.011923564,513.4613,
356,0.011824489,592.4777,
357,0.013278556,512.0596,
358,0.017114889,541.6337,
359,0.009744595,555.9583,
360,0.009634604,540.3258,
361,0.010026685,565.1629,
362,0.009797126,579.15186,
363,0.009603947,564.63153,
364,0.009931086,569.1362,
365,0.009609801,547.8425,
366,0.009361591,538.07904,
367,0.009288377,511.62683,
368,0.009673839,536.73004,
369,0.010359164,586.12354,
370,0.010025615,515.4484,
371,0.010705826,624.8021,
372,0.010280124,570.4968,
373,0.011235479,574.04315,
374,0.011058976,583.6962,
375,0.011334866,603.3702,
376,0.010660634,578.14954,
377,0.009181181,483.26627,
378,0.010341609,552.4724,
379,0.012124544,586.4588,
380,0.01023622,546.1728,
