mode: 5
,0.0,0.005773063,0.011579454,0.017419366,0.023292992,0.029200528,0.03514217,0.041118108,0.047128547,0.053173687,0.059253726,0.06536886,0.07151931,0.07770526,0.083926916,0.090184495,0.096478194,0.10280824,0.10917482,0.11557815,0.12201846,0.12849593,0.13501081,0.14156331,0.14815362,0.15478198,0.16144861,0.16815373,0.17489755,0.1816803,0.18850222,0.19536352,0.20226443,0.20920518,0.216186,0.22320712,0.23026878,0.23737119,0.24451461,0.25169927,0.2589254,0.26619327,0.2735031,0.2808551,0.28824955,0.2956867,0.30316678,0.31069005,0.31825674,0.32586712,0.33352143,0.34121993,0.34896287,0.35675052,0.36458313,0.37246096,0.38038427,0.38835332,0.39636835,0.40442967,0.41253754,0.4206922,0.42889395,0.43714306,0.44543976,0.45378438,0.4621772,0.47061843,0.4791084,0.48764738,0.49623567,0.5048735,0.51356125,0.5222991,0.53108746,0.5399265,0.5488166,0.55775803,0.56675106,0.575796,0.58489317,0.5940429,0.6032454,0.612501,0.6218101,0.6311729,0.6405898,0.650061,0.6595869,0.6691678,0.67880404,0.6884959,0.6982437,0.70804775,0.7179084,0.727826,0.73780084,0.74783325,0.7579236,0.76807225,0.7782794,0.78854555,0.7988709,0.8092559,0.81970084,0.8302061,0.840772,0.8513989,0.86208713,0.87283707,0.8836491,0.8945235,0.9054607,0.91646105,0.9275249,0.93865263,0.9498446,0.9611012,0.9724227,0.98380965,0.9952623,1.0067811,1.0183663,1.0300186,1.0417379,1.053525,1.0653801,1.0773038,1.0892961,1.1013578,1.113489,1.1256903,1.1379621,1.1503047,1.1627185,1.175204,1.1877617,1.2003917,1.2130947,1.2258711,1.2387211,1.2516454,1.2646443,1.2777182,1.2908677,1.304093,1.3173946,1.3307731,1.3442289,1.3577622,1.3713737,1.3850638,1.3988329,1.4126816,1.4266101,1.4406191,1.4547089,1.46888,1.4831331,1.4974684,1.5118865,1.5263877,1.5409727,1.5556419,1.5703958,1.5852349,1.6001595,1.6151705,1.630268,1.6454527,1.6607251,1.6760856,1.6915348,1.7070732,1.7227013,1.7384197,1.7542287,1.7701291,1.7861211,1.8022056,1.818383,1.8346536,1.8510183,1.8674774,1.8840315,1.9006813,1.9174271,1.9342695,1.9512092,1.9682467,1.9853827,2.0026174,2.0199518,2.0373862,2.0549212,2.0725574,2.0902953,2.108136,2.1260793,2.1441264,2.1622777,2.1805336,2.1988952,2.2173626,2.2359366,2.254618,2.273407,2.2923045,2.3113112,2.3304276,2.3496544,2.368992,2.3884416,2.4080033,2.4276779,2.4474661,2.4673686,2.4873857,2.5075188,2.527768,2.5481339,2.5686176,2.5892193,2.60994,2.6307805,2.6517413,2.672823,2.6940265,2.7153523,2.7368011,2.758374,2.7800713,2.801894,2.8238425,2.8459177,2.8681204,2.8904514,2.9129112,2.9355009,2.9582207,2.9810717,3.0040548,3.0271704,3.0504196,3.0738027,3.097321,3.1209753,3.1447659,3.1686938,3.19276,3.216965,3.24131,3.2657952,3.290422,3.3151908,3.3401027,3.3651583,3.3903587,3.4157045,3.4411967,3.466836,3.4926233,3.5185595,3.5446453,3.5708818,3.5972698,3.6238103,3.6505039,3.6773515,3.704354,3.7315125,3.758828,3.786301,3.8139327,3.8417237,3.8696752,3.8977883,3.9260635,3.9545019,3.9831045,4.0118723,4.0408063,4.069907,4.099176,4.128614,4.1582217,4.188,4.217951,4.2480745,4.2783723,4.3088446,4.339493,4.370318,4.401321,4.432503,4.4638653,4.4954085,4.527134,4.5590425,4.5911355,4.623413,4.6558776,4.6885295,4.7213697,4.7543993,4.78762,4.821032,4.854637,4.8884363,4.922431,4.9566216,4.991009,5.0255957,5.060382,5.095369,5.130558,5.16595,5.2015467,5.2373486,5.273357,5.3095737,5.3459992,5.3826346,5.419482,5.4565425,5.4938164,5.5313053,5.569011,5.6069345,5.6450768,5.6834393,5.722023,5.76083,5.7998605,5.8391166,5.878599,5.9183097,5.9582496,5.99842,6.038822,6.0794578,6.120328,6.161434,6.2027774,6.2443595,6.286182,6.328245,6.3705516,6.4131026,6.455899,6.498942,6.542234,6.585776,6.629569,6.673615,6.717915,6.762471,6.8072844,6.8523564,6.8976884,6.943282,6.9891396,7.035261,7.0816493,7.128305,7.1752305,7.2224264,7.269895,7.317638,7.365656,7.4139514,7.462526,7.51138,7.5605173,7.6099377,7.659643,7.7096357,7.7599173,7.8104887,7.8613524,7.9125094,7.963962,8.015712,8.0677595,8.120109,8.172759,8.225715,8.278975,8.332543,8.38642,8.440609,8.49511,8.549926,8.605058,8.660509,8.71628,8.772372,8.828789,8.88553,8.942601,9.0,9.057731,9.115794,9.174193,9.23293,9.292006,9.351421,9.411181,9.471286,9.531737,9.592537,9.653688,9.715193,9.777053,9.839269,9.901845,9.964782,10.028082,10.091748,10.155782,10.220184,10.28496,10.350108,10.415633,10.481536,10.54782,10.614486,10.681538,10.748976,10.816803,10.885022,10.953635,11.022644,11.0920515,11.16186,11.232071,11.302688,11.373712,11.445147,11.516993,11.589254,11.661933,11.735031,11.808551,11.882496,11.956867,12.031668,12.1069,12.182568,12.258671,12.335215,12.412199,12.489629,12.567505,12.645831,12.724609,12.803843,12.8835335,12.963684,13.044297,13.125376,13.206923,13.288939,13.37143,13.454398,13.537844,13.621772,13.706184,13.791084,13.876473,13.962357,14.048736,14.1356125,14.222991,14.310875,14.399265,14.488166,14.57758,14.667511,14.75796,14.848932,14.940429,15.032454,15.1250105,15.218101,15.311729,15.405898,15.50061,15.595869,15.691678,15.78804,15.884958,15.982436,16.080477,16.179085,16.27826,16.378008,16.478333,16.579237,16.680721,16.782795,16.885456,16.988708,17.09256,17.197008,17.302061,17.40772,17.513988,17.62087,17.72837,17.83649,17.945234,18.054607,18.16461,18.27525,18.386526,18.498446,18.611012,18.724228,18.838097,18.952623,19.06781,19.183664,19.300184,19.41738,19.53525,19.653801,19.773037,19.892962,20.013578,20.13489,20.256903,20.379622,20.503046,20.627186,20.75204,20.877617,21.003918,21.130947,21.25871,21.38721,21.516455,21.646442,21.777182,21.908676,22.04093,22.173946,22.307732,22.442287,22.577621,22.713737,22.850637,22.988329,23.126816,23.266102,23.40619,23.547089,23.6888,23.831331,23.974684,24.118864,24.263878,24.409727,24.55642,24.703959,24.852348,25.001596,25.151705,25.30268,25.454527,25.60725,25.760857,25.915348,26.070732,26.227013,26.384197,26.542288,26.70129,26.861212,27.022057,27.18383,27.346537,27.510183,27.674774,27.840315,28.006811,28.17427,28.342695,28.512093,28.682467,28.853827,29.026175,29.199516,29.373861,29.549212,29.725574,29.902954,30.08136,30.260794,30.441265,30.622776,30.805336,30.98895,31.173626,31.359365,31.546179,31.73407,31.923046,32.113113,32.304276,32.496544,32.689922,32.884415,33.080032,33.27678,33.47466,33.673683,33.87386,34.075188,34.27768,34.48134,34.686176,34.892193,35.0994,35.307804,35.517414,35.72823,35.940266,36.153522,36.36801,36.58374,36.800713,37.01894,37.238426,37.45918,37.681206,37.904514,38.129112,38.355007,38.582207,38.81072,39.040546,39.2717,39.504196,39.73803,39.97321,40.20975,40.44766,40.68694,40.9276,41.16965,41.413097,41.65795,41.90422,42.15191,42.401028,42.651585,42.903587,43.157043,43.411964,43.668358,43.92623,44.185593,44.446453,44.70882,44.9727,45.238102,45.50504,45.773514,46.04354,46.315125,46.58828,46.86301,47.139324,47.417236,47.69675,47.977882,48.260635,48.545017,48.831047,49.118725,49.408062,49.69907,49.99176,50.286137,50.58222,50.880005,51.179512,51.480747,51.783722,52.088444,52.394928,52.70318,53.01321,53.32503,53.638657,53.954086,54.27134,54.590427,54.911354,55.23413,55.558777,55.885292,56.213696,56.543995,56.876198,57.210323,57.546375,57.884365,58.224308,58.566216,58.910095,59.25596,59.60382,59.95369,60.30558,60.6595,61.015465,61.37348,61.73357,62.095734,62.45999,62.826347,63.19482,63.565422,63.938164,64.31306,64.69011,65.06934,65.45077,65.83439,66.22023,66.6083,66.998604,67.39117,67.78599,68.1831,68.5825,68.9842,69.38822,69.79458,70.20328,70.61434,71.02778,71.443596,71.86182,72.282455,72.70552,73.13103,73.55899,73.98942,74.42234,74.85776,75.29569,75.73615,76.17915,76.62471,77.072845,77.52357,77.97688,78.43282,78.891396,79.352615,79.81649,80.28305,80.752304,81.224266,81.69895,82.17638,82.65656,83.13951,83.62526,84.1138,84.60517,85.09937,85.596436,86.09636,86.599174,87.10489,87.613525,88.12509,88.63962,89.15711,89.6776,90.20108,90.72759,91.25714,91.78975,92.32543,92.864204,93.40609,93.9511,94.49926,95.05058,95.60509,96.162796,96.723724,97.28789,97.85531,98.42601,99.0,99.57731,100.15794,100.741936,101.3293,101.92005,
revenue: integer,0.0,582.33453,1158.4897,1441.6792,2349.588,2920.6372,3543.8071,3893.1853,4752.6323,5346.5073,5926.556,2638.157,2460.8367,6655.689,6183.904,8648.964,9049.651,10190.558,10805.139,8559.832,10800.833,9631.157,8891.138,11987.159,10528.538,6723.73,12321.757,9957.559,12710.8545,17972.902,9967.809,14476.633,7934.4297,10557.955,
